"time","channel","station","value","g1","g2","g3","g4","g5","g6"
"67","East","BK.CMB",-2.6024895002269e-06,5.48479357701942e-08,-5.85649021000545e-08,-6.99397714306866e-09,-4.90177361167403e-08,3.52239913366735e-08,9.43984444732595e-09
"68","East","BK.CMB",-2.65626074692647e-06,5.98390257064373e-08,-7.40185149948023e-08,-6.90242832731792e-09,-5.49284892191858e-08,2.54914618571896e-08,9.41418882139631e-09
"69","East","BK.CMB",-2.54695203062727e-06,6.01537555768229e-08,-8.33985502743067e-08,-6.17369334995291e-09,-5.72422129070824e-08,1.45320497267127e-08,8.71842368659433e-09
"70","East","BK.CMB",-2.28711944794506e-06,5.61836447191644e-08,-8.63953696142645e-08,-4.92844141544357e-09,-5.58713028391465e-08,3.29520519570416e-09,7.47194904128857e-09
"71","East","BK.CMB",-1.90875171316021e-06,4.86305962621673e-08,-8.32342857510521e-08,-3.32428860607617e-09,-5.10261200819647e-08,-7.31546374734463e-09,5.82716942052246e-09
"72","East","BK.CMB",-1.44296655326185e-06,3.84212205101094e-08,-7.46162151960473e-08,-1.53861537906107e-09,-4.31813343139763e-08,-1.65150973615078e-08,3.95213382014174e-09
"73","East","BK.CMB",-9.13485959995162e-07,2.66097503887551e-08,-6.16223126002869e-08,2.49113319401804e-10,-3.30213120427278e-08,-2.36961815149889e-08,2.01571161757161e-09
"74","East","BK.CMB",-3.63309055247603e-07,1.42787184306439e-08,-4.55937304565917e-08,1.87379429777162e-09,-2.13709054249159e-08,-2.84675824915803e-08,1.74611354670981e-10
"75","East","BK.CMB",1.61810633817356e-07,2.4460785621505e-09,-2.79989734583577e-08,3.19839265065456e-09,-9.11883939811212e-09,-3.06707458328269e-08,-1.43823158624179e-09
"76","East","BK.CMB",6.31988467475744e-07,-8.01370457999361e-09,-1.03015331444496e-08,4.12386570894224e-09,2.85892746535415e-09,-3.0373118930992e-08,-2.72324014932013e-09
"77","East","BK.CMB",1.025042321732e-06,-1.64290511805762e-08,6.16073725330119e-09,4.59477437032441e-09,1.37691517755067e-08,-2.78420485470258e-08,-3.62023972783722e-09
"78","East","BK.CMB",1.31993280665373e-06,-2.23678166596321e-08,2.02751039050766e-08,4.60051872985998e-09,2.29590081516044e-08,-2.35041368926326e-08,-4.1096861873187e-09
"79","East","BK.CMB",1.49846702908059e-06,-2.56498907563786e-08,3.12254480282033e-08,4.17253489453927e-09,2.99574634408394e-08,-1.78951595042165e-08,-4.20925595653587e-09
"80","East","BK.CMB",1.54766817033293e-06,-2.63370185379435e-08,3.85320851313434e-08,3.37807443131132e-09,3.449806632604e-08,-1.16051720990988e-08,-3.96745982801926e-09
"81","East","BK.CMB",1.47197435799147e-06,-2.47029275837851e-08,4.20593912735069e-08,2.31137802817778e-09,3.65227678634572e-08,-5.22337689630176e-09,-3.45595595803378e-09
"82","East","BK.CMB",1.29619739920138e-06,-2.11882081000645e-08,4.19935168324772e-08,1.08320214628057e-09,3.6168057163108e-08,7.12423281673289e-10,-2.7611385170554e-09
"83","East","BK.CMB",1.06477494740509e-06,-1.63452740097668e-08,3.87948311091956e-08,-1.90257623171807e-10,3.37361065578028e-08,5.75732002822679e-09,-1.97511676781264e-09
"84","East","BK.CMB",8.0038889420123e-07,-1.07790495687516e-08,3.31314696079175e-08,-1.39801174074246e-09,2.96546796580426e-08,9.58863557223569e-09,-1.18673848971338e-09
"85","East","BK.CMB",5.08415698141927e-07,-5.08892873144053e-09,2.58014640864625e-08,-2.44355046730708e-09,2.44302267249948e-08,1.2021756178668e-08,-4.73810628229445e-10
"86","East","BK.CMB",2.19192753784131e-07,1.82947616829384e-10,1.76513553076495e-08,-3.25199504263814e-09,1.859881038266e-08,1.30124501546897e-08,1.02700668561034e-10
"87","East","BK.CMB",-3.58337862260884e-08,4.59314581209666e-09,9.49870686625147e-09,-3.77465591029508e-09,1.26792394301728e-08,1.26466096132805e-08,5.02403622347622e-10
"88","East","BK.CMB",-2.50622673922443e-07,7.82557843404555e-09,2.06480806256241e-09,-3.99084961928896e-09,7.13219624240809e-09,1.11194584141918e-08,7.07188457287976e-10
"89","East","BK.CMB",-4.12551049513988e-07,9.70612280414433e-09,-4.07757772672385e-09,-3.90712251794838e-09,2.32832890999709e-09,8.70732277218662e-09,7.2071423571467e-10
"90","East","BK.CMB",-5.04254098697505e-07,1.02033256160019e-08,-8.53830505437356e-09,-3.55424556615258e-09,-1.47276620795801e-09,5.73537475473529e-09,5.65705776975534e-10
"91","East","BK.CMB",-5.24545052204759e-07,9.41652087185421e-09,-1.11245880201809e-08,-2.98246171800261e-09,-4.13191133010805e-09,2.54445353113128e-09,2.79621292014144e-10
"92","East","BK.CMB",-4.74553358558088e-07,7.55363017440393e-09,-1.1837016028013e-08,-2.25551861892453e-09,-5.62841964839088e-09,-5.40285630005956e-10,-9.05579086289595e-11
"93","East","BK.CMB",-3.58820310243957e-07,4.90155702280564e-09,-1.08490233512474e-08,-1.4440459817406e-09,-6.0481833525303e-09,-3.23651301069607e-09,-4.937421464365e-10
"94","East","BK.CMB",-2.0488586384545e-07,1.7924762387096e-09,-8.47322392494668e-09,-6.18869838623259e-10,-5.56380817419871e-09,-5.32568098515403e-09,-8.79868077891678e-10
"95","East","BK.CMB",-4.3535019469962e-08,-1.43058630593551e-09,-5.11885186569822e-09,1.55121514515854e-10,-4.40928722886651e-09,-6.66634961359583e-09,-1.20445056664595e-09
"96","East","BK.CMB",1.13372236834782e-07,-4.44574347619772e-09,-1.2449037502555e-09,8.23996924150121e-10,-2.85191483598234e-09,-7.19922505827044e-09,-1.43231091656919e-09
"97","East","BK.CMB",2.47879091649243e-07,-6.97918992058324e-09,2.68648900929407e-09,1.34828471854354e-09,-1.16412822616838e-09,-6.94424058718775e-09,-1.54019629456605e-09
"98","East","BK.CMB",3.41669485740086e-07,-8.82519874026355e-09,6.25236458982664e-09,1.70479232975595e-09,4.02246925117733e-10,-5.9908942484191e-09,-1.51800916550137e-09
"99","East","BK.CMB",3.92121381722527e-07,-9.85811438526007e-09,9.10358743503035e-09,1.88681414254769e-09,1.63727721637301e-09,-4.48353358327541e-09,-1.36860080396953e-09
"100","East","BK.CMB",4.00636697872905e-07,-1.00361092637187e-08,1.09895280951882e-08,1.90295248080502e-09,2.38823798322941e-09,-2.6034046497485e-09,-1.10637462979182e-09
"101","East","BK.CMB",3.63846137511877e-07,-9.39719341904488e-09,1.17715505840396e-08,1.77482417203003e-09,2.56817657390272e-09,-5.49246649615039e-10,-7.55055742026101e-10
"102","East","BK.CMB",2.83849746540245e-07,-8.04856324140181e-09,1.14252127101266e-08,1.53391883115223e-09,2.15765640838339e-09,1.48186426278176e-09,-3.4490700809604e-10
"103","East","BK.CMB",1.6615773460604e-07,-6.15082384390128e-09,1.0032089231617e-08,1.21788092504866e-09,1.20024887564288e-09,3.31182692085902e-09,9.04141938313213e-11
"104","East","BK.CMB",2.33827271760667e-08,-3.89892113752948e-09,7.7629401025017e-09,8.6653219754465e-10,-2.0717856225506e-10,4.79561599195283e-09,5.17110765618619e-10
"105","East","BK.CMB",-1.19237489883145e-07,-1.50178332241278e-09,4.85453918181025e-09,5.1801644221652e-10,-1.92801587850494e-09,5.83116307494814e-09,9.04263712643864e-10
"106","East","BK.CMB",-2.37516077730775e-07,8.3734892390769e-10,1.58281543842041e-09,2.05473221217642e-10,-3.80178401075731e-09,6.36445311299739e-09,1.22628028740268e-09
"107","East","BK.CMB",-3.21125482840626e-07,2.93816899543743e-09,-1.76497672661921e-09,-4.54288339503117e-11,-5.66076264697644e-09,6.38977028781035e-09,1.4645881145205e-09
"108","East","BK.CMB",-3.74738460932034e-07,4.65681512574365e-09,-4.91651216400626e-09,-2.17938544040505e-10,-7.34585036376253e-09,5.94556079331219e-09,1.6085411381949e-09
"109","East","BK.CMB",-4.08876211549399e-07,5.89484564539691e-09,-7.63689944892912e-09,-3.0467937701434e-10,-8.72028570866209e-09,5.10682018539158e-09,1.65559260861387e-09
"110","East","BK.CMB",-4.20962663017786e-07,6.60339084040402e-09,-9.74579293794764e-09,-3.0727464565067e-10,-9.68014129534142e-09,3.97512350355833e-09,1.61082811230182e-09
"111","East","BK.CMB",-4.01045144207202e-07,6.78263045752338e-09,-1.11281081386558e-08,-2.35317912000491e-10,-1.01609108979001e-08,2.66741457516023e-09,1.4859386971933e-09
"112","East","BK.CMB",-3.47292675550915e-07,6.47708689665465e-09,-1.17380111173649e-08,-1.04814627132767e-10,-1.01399835063103e-08,1.30455354475098e-09,1.29771098225115e-09
"113","East","BK.CMB",-2.7270111445044e-07,5.76749018861031e-09,-1.15964862363108e-08,6.38155977349029e-11,-9.63523897819806e-09,5.04796705553682e-13,1.06615397589994e-09
"114","East","BK.CMB",-2.00130656722922e-07,4.7601937522543e-09,-1.07833216221473e-08,2.48047764189549e-10,-8.70032469727542e-09,-1.14700928004001e-09,8.12454709247884e-10
"115","East","BK.CMB",-1.42202115072882e-07,3.57529280057879e-09,-9.42475782499273e-09,4.25645858534672e-10,-7.41736302691544e-09,-2.06360913598719e-09,5.5701213339771e-10
"116","East","BK.CMB",-9.34029309430321e-08,2.33466257819366e-09,-7.67829521798535e-09,5.76840125265318e-10,-5.88792676006891e-09,-2.70250701002876e-09,3.17786383451454e-10
"117","East","BK.CMB",-4.36195908580285e-08,1.15104785536592e-09,-5.71625047453345e-09,6.86003843623534e-10,-4.22315566410573e-09,-3.04568707039472e-09,1.0911029172766e-10
"118","East","BK.CMB",1.21081394746877e-08,1.19110729210169e-10,-3.7096137207337e-09,7.4267126989494e-10,-2.53390003261273e-09,-3.102286760547e-09,-5.9014129571277e-11
"119","East","BK.CMB",6.12038764187617e-08,-6.90972480293067e-10,-1.81359277244657e-09,7.41905692210831e-10,-9.21747944103345e-10,-2.9048164490263e-09,-1.8120156774812e-10
"120","East","BK.CMB",8.7233869065981e-08,-1.23711058448428e-09,-1.55958414402939e-10,6.84154591623235e-10,5.28308761757555e-10,-2.50394910714229e-09,-2.5663582985816e-10
"121","East","BK.CMB",9.05012859185579e-08,-1.50611781740791e-09,1.1710419527341e-09,5.74757473364669e-10,1.75301330513984e-09,-1.96245920044935e-09,-2.88721510203892e-10
"122","East","BK.CMB",8.11059742642723e-08,-1.51196991368297e-09,2.11482909774779e-09,4.23206181481293e-10,2.71352550565353e-09,-1.34871765663249e-09,-2.84415822517605e-10
"123","East","BK.CMB",6.82013002953855e-08,-1.29184209385183e-09,2.66271976066401e-09,2.42170001056259e-10,3.39570266462155e-09,-7.30145977034264e-10,-2.53244164003019e-10
"124","East","BK.CMB",5.88288785548555e-08,-9.00402923410673e-10,2.83861464790262e-09,4.62553847303428e-11,3.80828375467718e-09,-1.67150718350739e-10,-2.06081475621375e-10
"125","East","BK.CMB",5.31940314674527e-08,-4.02982816440978e-10,2.69680216667806e-09,-1.49473951969318e-10,3.97941234041159e-09,2.91852640272277e-10,-1.5386410106348e-10
"126","East","BK.CMB",4.95381556932448e-08,1.31636261206746e-10,2.31371584632527e-09,-3.31034006736074e-10,3.95195577604469e-09,6.13764104851269e-10,-1.06446012012183e-10
"127","East","BK.CMB",4.81838654709661e-08,6.38023624419389e-10,1.7785668966316e-09,-4.86807565894797e-10,3.77805410921384e-09,7.82164080083115e-10,-7.17796148380847e-11
"128","East","BK.CMB",4.6956232001338e-08,1.05981973672169e-09,1.18377720818868e-09,-6.08328456787546e-10,3.51334603639666e-09,7.96842873137366e-10,-5.54661523063593e-11
"129","East","BK.CMB",4.87988723116144e-08,1.35394586289069e-09,6.16074709590328e-10,-6.90520562030437e-10,3.21138338828793e-09,6.7198789947761e-10,-6.05632219809998e-11
"130","East","BK.CMB",5.64256512799572e-08,1.49316510202516e-09,1.48986934001352e-10,-7.31562209315476e-10,2.9187919000356e-09,4.33568471887816e-10,-8.75049833075529e-11
"131","East","BK.CMB",6.2276695476427e-08,1.46706611976933e-09,-1.62716700383983e-10,-7.32620486537224e-10,2.67167105116142e-09,1.16201231556602e-10,-1.34124817890662e-10
"132","East","BK.CMB",5.85433747882574e-08,1.28161356751049e-09,-2.86316445523904e-10,-6.97600644503718e-10,2.49351198231058e-09,-2.40471816880653e-10,-1.95912411165745e-10
"133","East","BK.CMB",5.04491255666754e-08,9.5739137762269e-10,-2.12097436403656e-10,-6.32856948787564e-10,2.39462430140689e-09,-5.95840039156323e-10,-2.6661793867568e-10
"134","East","BK.CMB",4.80707838454152e-08,5.26666126457969e-10,4.78759417708011e-11,-5.4665572828331e-10,2.37282864193825e-09,-9.12497641088262e-10,-3.39155749527278e-10
"135","East","BK.CMB",5.16080775015298e-08,2.95006343264962e-11,4.62832822653565e-10,-4.48229794797177e-10,2.4150878056073e-09,-1.15991498981959e-09,-4.06590325004949e-10
"136","East","BK.CMB",5.8226002707347e-08,-4.90656164758322e-10,9.87766250516747e-10,-3.46544321870777e-10,2.49982439970683e-09,-1.31689418445962e-09,-4.62906784187841e-10
"137","East","BK.CMB",6.77516048612397e-08,-9.91303814653699e-10,1.56879164399081e-09,-2.49186491988791e-10,2.59980122860656e-09,-1.37239605020717e-09,-5.03360308054544e-10
"138","East","BK.CMB",7.88752572320023e-08,-1.43456201684405e-09,2.14886195363512e-09,-1.61806334174844e-10,2.68546001940014e-09,-1.32495624816176e-09,-5.24472760587539e-10
"139","East","BK.CMB",9.14962255739371e-08,-1.78984450498879e-09,2.67331031657162e-09,-8.82158015802269e-11,2.72845333535833e-09,-1.18144436416466e-09,-5.23996291097575e-10
"140","East","BK.CMB",1.06080613234182e-07,-2.0355547017698e-09,3.09471701715326e-09,-3.08184397407194e-11,2.70487186176216e-09,-9.55891210506474e-10,-5.01124927611483e-10
"141","East","BK.CMB",1.19245274558326e-07,-2.16004312764646e-09,3.37667520100217e-09,9.17101010159292e-12,2.59759130587405e-09,-6.68486380636898e-10,-4.56896751179047e-10
"142","East","BK.CMB",1.27413899722846e-07,-2.16199091032775e-09,3.49618460402231e-09,3.2018788824825e-11,2.39740761455525e-09,-3.44157183797722e-10,-3.94390396059417e-10
"143","East","BK.CMB",1.31241430198398e-07,-2.05008330121218e-09,3.44461176556775e-09,3.99852542230412e-11,2.1031170048318e-09,-1.00643754279681e-11,-3.18314486946475e-10
"144","East","BK.CMB",1.29945655632829e-07,-1.8416364429278e-09,3.22734782035117e-09,3.73193459008058e-11,1.72108117346567e-09,3.07863160198081e-10,-2.34001026587683e-10
"145","East","BK.CMB",1.17267299205501e-07,-1.56007721045306e-09,2.86238475438515e-09,2.9259147607455e-11,1.2647125825352e-09,5.88145873632238e-10,-1.46366294091129e-10
"146","East","BK.CMB",8.82996402567769e-08,-1.23179840843606e-09,2.37799495549885e-09,2.04984943204655e-11,7.53726627092747e-10,8.15271855655267e-10,-5.95438547496131e-11
"147","East","BK.CMB",4.15921756045918e-08,-8.83337109921156e-10,1.80965523011419e-09,1.42500480847314e-11,2.12561741546746e-10,9.79287399271666e-10,2.27134132457954e-11
"148","East","BK.CMB",-1.47437076786803e-08,-5.39483638890077e-10,1.19646139936072e-09,1.25304513129499e-11,-3.32263305038699e-10,1.0748665938612e-09,9.66048790117196e-11
"149","East","BK.CMB",-7.02564816060834e-08,-2.2207793926903e-10,5.77484059352707e-10,1.7033774366334e-11,-8.55158643420333e-10,1.10138139361022e-09,1.58606210515247e-10
"150","East","BK.CMB",-1.15796641524667e-07,5.11648887964263e-11,-1.1431117516224e-11,2.94081122716939e-11,-1.33374075325255e-09,1.06380787693482e-09,2.06395266045276e-10
"151","East","BK.CMB",-1.48208402311221e-07,2.67988537045892e-10,-5.40124354437549e-10,5.05497075840361e-11,-1.74992306249844e-09,9.72863059849687e-10,2.39466258683536e-10
"152","East","BK.CMB",-1.66936776280894e-07,4.225663364184e-10,-9.858185244453e-10,7.96823896112797e-11,-2.09029026225457e-09,8.43305977034397e-10,2.58850680618924e-10
"153","East","BK.CMB",-1.71346435230784e-07,5.15486732763476e-10,-1.33412036194573e-09,1.14214380979742e-10,-2.34643898564424e-09,6.9108588005549e-10,2.66290632914076e-10
"154","East","BK.CMB",-1.60411126937821e-07,5.52684506479296e-10,-1.57933086568921e-09,1.50571649118394e-10,-2.51543541454159e-09,5.30944017891231e-10,2.63622576523635e-10
"155","East","BK.CMB",-1.35646442988181e-07,5.43828427279241e-10,-1.72402011588672e-09,1.8533873374394e-10,-2.59998398355835e-09,3.7540968656623e-10,2.52730410495899e-10
"156","East","BK.CMB",-1.01997917592577e-07,5.00784365949461e-10,-1.77788402767267e-09,2.15902813818222e-10,-2.60785579069839e-09,2.34862102612846e-10,2.35821868921627e-10
"157","East","BK.CMB",-6.72029863150184e-08,4.36440557368338e-10,-1.75603050585922e-09,2.40361082029926e-10,-2.55052744851808e-09,1.17692667211745e-10,2.15560802362765e-10
"158","East","BK.CMB",-3.51569061571965e-08,3.63780108199594e-10,-1.67694488642281e-09,2.57087541067992e-10,-2.44142013095621e-09,2.99100835175534e-11,1.9480050129217e-10
"159","East","BK.CMB",-7.66760527064526e-09,2.94940699504129e-10,-1.56040621003363e-09,2.64524869923566e-10,-2.29426803137793e-09,-2.57011830677341e-11,1.76025178588951e-10
"160","East","BK.CMB",9.27314289319267e-09,2.4016177896862e-10,-1.42557078774025e-09,2.61443427909156e-10,-2.12194046471123e-09,-5.01904318391691e-11,1.60838482366915e-10
"161","East","BK.CMB",1.05690219247544e-08,2.06788179448203e-10,-1.28935691243599e-09,2.47463980069299e-10,-1.93571057884765e-09,-4.81779821563451e-11,1.49806353865944e-10
"162","East","BK.CMB",2.24477106846343e-09,1.9863455691867e-10,-1.16520885379636e-09,2.23428009547168e-10,-1.74477341178887e-09,-2.66657296508079e-11,1.42702743402059e-10
"163","East","BK.CMB",-6.1533015696137e-09,2.15921675458653e-10,-1.0622958804692e-09,1.91317600351159e-10,-1.55585708761646e-09,6.50103992244257e-12,1.38920491940601e-10
"164","East","BK.CMB",-1.19863613207443e-08,2.55759783200333e-10,-9.85182837781684e-10,1.53754093084847e-10,-1.3729385153832e-09,4.38018632071334e-11,1.3773775346962e-10
"165","East","BK.CMB",-1.83974023060463e-08,3.1294789494979e-10,-9.33972555092042e-10,1.13393439722851e-10,-1.19720628593708e-09,7.85331042950862e-11,1.38318486152074e-10
"166","East","BK.CMB",-2.52863724608007e-08,3.80810569948829e-10,-9.04872134887043e-10,7.25607743145973e-11,-1.02740722644276e-09,1.04855915301355e-10,1.39570191732326e-10
"167","East","BK.CMB",-2.8769243448006e-08,4.51911240821207e-10,-8.91087447429817e-10,3.32290658165904e-11,-8.60572581618868e-10,1.17867647622486e-10,1.40077609720803e-10
"168","East","BK.CMB",-2.73238015782353e-08,5.18650944184373e-10,-8.83915531035566e-10,-2.82157795321341e-12,-6.92947918030403e-10,1.13998149539857e-10,1.38253455454887e-10
"169","East","BK.CMB",-2.12246363046769e-08,5.73852878164187e-10,-8.73898573023709e-10,-3.39168810590095e-11,-5.20877179342997e-10,9.16394136060934e-11,1.32676888485713e-10
"170","East","BK.CMB",-9.78490115793394e-09,6.11391202037927e-10,-8.51924523926902e-10,-5.86198457349033e-11,-3.41463001870683e-10,5.15953425013021e-11,1.22429332553406e-10
"171","East","BK.CMB",2.61974694763717e-09,6.26796395509887e-10,-8.10187221277344e-10,-7.60341566055736e-11,-1.52974114342019e-10,-3.04544578847133e-12,1.07213808916043e-10
"172","East","BK.CMB",1.22661127339196e-08,6.17679537605423e-10,-7.4294315464222e-10,-8.60783742626398e-11,4.49171883541578e-11,-6.7647316847872e-11,8.72163698612029e-11
"173","East","BK.CMB",1.96103907754616e-08,5.83843821976706e-10,-6.4702577838693e-10,-8.95146350908653e-11,2.50971438835686e-10,-1.37011752214288e-10,6.28846519881418e-11
"174","East","BK.CMB",2.60054774814272e-08,5.27069795253935e-10,-5.22096248072926e-10,-8.7675435346013e-11,4.62270326300677e-10,-2.06148832477168e-10,3.48274629035531e-11
"175","East","BK.CMB",2.99383667790881e-08,4.50689154713984e-10,-3.70620134366845e-10,-8.20533055706566e-11,6.74231891952418e-10,-2.70610233926357e-10,3.87575131837683e-12
"176","East","BK.CMB",3.03471937240585e-08,3.59117223370787e-10,-1.97576255226977e-10,-7.40020246084486e-11,8.80860629304055e-10,-3.26482743690428e-10,-2.88083279192425e-11
